,bookingID,label
14904,438086664355,1
14906,635655159912,0
14911,395136991385,0
14914,1374389534849,0
14915,197568495699,0
14917,1425929142431,0
14919,1589137899647,0
14920,481036337184,0
14922,42949673034,0
14923,1520418422845,0
14924,1185410973735,0
14925,42949673064,0
14926,171798691991,0
14928,60129542290,0
14929,8589934684,0
14931,292057776220,0
14933,1013612282001,1
14938,8589934606,0
14939,1649267441666,0
14943,25769803804,0
14948,1065151889442,0
14950,85899346059,0
14951,833223655594,0
14952,979252543644,0
14953,790273982646,1
14954,128849018950,0
14955,103079215233,1
14958,128849019017,0
14962,1649267441798,0
14963,120259084334,0
14964,1494648619137,1
14965,429496729752,0
14966,1382979469333,0
14968,1073741824112,0
14969,1099511627918,0
14970,1657857376340,0
14971,541165879395,0
14972,420906795126,0
14974,1159641169966,0
14975,1357209665540,0
14981,206158430281,0
14982,549755814064,0
14983,326417514558,0
14984,506806141027,0
14986,1374389534829,1
14991,1176821039128,0
14992,670014898360,1
14993,1116691497049,0
14994,1142461300764,0
14995,352187318405,0
14996,670014898204,1
14997,755914244218,0
14998,120259084404,1
14999,1022202216582,0
15004,257698037842,0
15005,1125281431598,0
15006,429496729711,0
15008,927712936057,1
15009,858993459258,0
15010,1417339207798,0
15011,1675037245587,0
15012,29,0
15013,1108101562456,0
15014,395136991303,0
15015,214748364966,0
15018,171798692010,0
15023,240518168704,1
15025,206158430234,0
15027,1649267441676,0
15028,893353197715,0
15033,695784701977,0
15034,206158430218,1
15036,1133871366187,0
15037,1425929142295,0
15038,996432412802,0
15039,463856468119,0
15041,1125281431607,0
15043,352187318316,0
15045,1022202216477,0
15047,1194000908463,1
15055,472446402681,0
15061,1606317768708,0
15063,231928234067,1
15065,1425929142464,0
15066,944892805215,1
15067,360777252936,0
15068,386547056713,0
15069,566935683216,0
15071,1030792151129,0
15072,755914244173,0
15073,489626271748,0
15075,936302870537,0
15077,919123001489,1
15079,1520418422789,0
15081,584115552368,0
15082,1305670058119,0
15085,584115552342,0
15089,412316860594,1
15090,386547056692,0
15091,1176821039148,0
15092,111669149707,0
15093,489626271759,0
15095,94489280537,0
15096,1503238553679,1
15097,541165879437,1
15098,566935683118,0
15101,343597383785,1
15102,1005022347406,0
15103,670014898190,0
15104,1382979469443,1
15106,120259084367,0
15107,197568495632,1
15108,609885356124,0
15109,292057776200,0
15111,343597383719,1
15113,738734374997,0
15114,609885356091,0
15117,721554505847,0
15118,987842478228,0
15122,721554505766,0
15123,695784702115,1
15126,541165879431,0
15127,1374389534862,0
15128,541165879399,0
15130,893353197684,0
15134,1460288880664,0
15140,1116691497047,1
15141,1228360646794,1
15142,309237645312,0
15144,240518168678,0
15147,472446402711,0
15151,1511828488343,0
15152,1322849927221,1
15154,1065151889473,0
15157,1254130450573,0
15159,1228360646814,1
15160,1477468749849,1
15161,188978561059,0
15164,816043786356,0
15166,42949673052,0
15167,575525617790,0
15168,42949673061,0
15171,1425929142349,0
15173,979252543656,0
15174,1477468749880,0
15175,403726925868,0
15178,893353197627,0
15179,901943132207,0
15180,1374389534763,0
15181,91,0
15188,1606317768811,0
15189,1529008357463,0
15190,489626271807,1
15191,627065225327,1
15194,618475290674,0
15195,8589934608,1
15197,549755813938,0
15199,1511828488329,0
15201,1271310319658,1
15202,532575944752,1
15203,970662608903,0
15205,1443109011587,0
15207,1425929142423,1
15208,1194000908401,1
15210,730144440394,0
15211,1022202216467,0
15213,34359738499,0
15215,369367187556,0
15217,42949673093,0
15219,858993459261,0
15221,661424963681,0
15222,1425929142293,0
15223,1194000908430,0
15225,60129542255,0
15226,1133871366279,0
15227,463856468028,1
15228,1546188226578,1
15229,420906795028,0
15230,893353197570,0
15232,1211180777631,1
15233,1194000908314,0
15234,1374389534743,0
15238,901943132246,0
15240,816043786289,0
15241,670014898274,0
15245,661424963732,0
15247,1503238553725,0
15250,704374636638,0
15251,463856468080,0
15254,257698037797,0
15259,773094113357,0
15261,1511828488263,0
15262,592705486882,0
15264,1700807049276,0
15265,1228360646743,1
15269,240518168605,1
15274,1082331758715,0
15275,1005022347296,0
15276,335007449150,1
15277,919123001506,0
15278,1176821039174,0
15279,575525617756,0
15282,1503238553676,0
15283,1228360646725,0
15284,240518168723,0
15285,377957122227,0
15286,558345748532,0
15290,1657857376337,0
15291,884763263120,0
15292,884763263041,0
15295,1666447310949,0
15297,1314259992667,0
15299,1400159338553,1
15301,8589934698,0
15303,94489280522,0
15304,1700807049383,1
15306,1116691497098,0
15310,575525617776,0
15311,627065225293,1
15312,1125281431703,0
15314,1520418422933,1
15315,223338299448,0
15316,1099511627839,0
15319,300647710763,0
15320,1700807049332,0
15321,1271310319780,1
15322,377957122211,0
15324,1288490188803,0
15327,412316860549,0
15329,1511828488236,0
15334,816043786271,1
15335,1511828488336,0
15337,420906795120,0
15342,1108101562453,0
15343,214748364912,0
15346,807453851649,0
15347,816043786335,0
15349,1649267441715,0
15352,1168231104621,0
15362,489626271910,0
15363,962072674332,0
15364,214748364917,0
15365,661424963734,1
15367,1400159338496,1
15369,755914244161,0
15370,68719476753,0
15373,360777252994,0
15374,1365799600182,0
15376,25769803882,0
15377,1159641170031,0
15378,446676598927,0
15379,1700807049385,0
15380,81,0
15381,1675037245561,0
15382,1468878815303,0
15383,549755813996,0
15384,1494648619117,1
15385,919123001496,0
15387,1348619731024,0
15391,1597727834156,0
15392,755914244114,0
15393,962072674431,1
15395,163208757414,0
15396,412316860427,0
15397,1477468749977,0
15398,206158430223,1
15399,764504178797,1
15400,455266533470,0
15401,1288490188905,1
15402,1228360646833,1
15403,833223655605,0
15404,1503238553614,0
15405,1675037245574,0
15406,154618822807,0
15408,627065225252,0
15409,1159641170047,0
15414,747324309532,1
15416,377957122070,0
15418,1554778161292,0
15419,326417514675,0
15420,223338299408,0
15422,1400159338557,1
15423,360777252946,0
15424,257698037879,1
15426,584115552300,0
15428,120259084398,0
15429,987842478220,0
15430,652835029041,0
15431,214748364854,0
15434,111669149711,1
15435,1030792151101,1
15436,1529008357386,0
15437,420906795033,0
15439,257698037778,0
15440,841813590115,0
15444,841813590060,0
15449,919123001374,0
15450,987842478206,0
15452,1494648619133,0
15453,360777253047,0
15454,1649267441760,0
15456,558345748503,0
15459,223338299564,0
15461,1443109011590,0
15464,68719476841,0
15466,1288490188888,0
15468,438086664196,0
15469,231928234128,0
15471,292057776267,0
15472,1666447310982,0
15473,343597383749,0
15477,1082331758605,0
15484,1657857376310,1
15485,1211180777528,0
15486,1365799600147,0
15488,489626271870,0
15489,1357209665552,0
15490,1391569403955,0
15492,51539607654,0
15494,592705486973,0
15496,1443109011469,0
15501,395136991340,0
15504,429496729731,0
15505,730144440383,0
15506,730144440440,0
15507,335007449218,0
15508,1666447310864,1
15510,1391569403963,0
15515,970662608993,1
15516,1013612281996,0
15519,395136991272,0
15520,1159641170042,0
15522,1597727834274,0
15528,704374636624,0
15531,1675037245509,0
15532,884763263048,1
15536,575525617744,0
15538,1151051235514,1
15539,1657857376395,0
15540,618475290777,1
15543,609885356097,0
15549,1675037245516,0
15552,25769803888,1
15556,1443109011530,0
15557,146028888224,0
15558,1314259992658,1
15559,712964571254,1
15561,678604832840,0
15563,1357209665610,0
15564,704374636569,0
15566,42949673041,0
15567,25769803923,1
15568,1520418422824,0
15571,1468878815336,0
15573,1099511627952,0
15574,335007449170,0
15575,1700807049258,0
15580,1408749273119,0
15581,1005022347417,0
15582,1529008357432,0
15583,25769803930,0
15585,489626271827,0
15587,103079215230,0
15589,841813590091,0
15590,1133871366195,0
15591,1357209665577,1
15595,816043786260,0
15596,352187318284,0
15598,8589934661,0
15602,498216206365,1
15603,1073741824045,0
15604,309237645348,0
15605,386547056716,0
15608,1666447310925,0
15610,420906795018,0
15614,103079215188,0
15615,1090921693290,0
15616,833223655592,1
15617,1279900254267,1
15618,1228360646701,0
15619,1374389534765,0
15620,721554505839,0
15624,575525617816,0
15625,1443109011599,0
15627,962072674380,0
15628,1606317768746,0
15629,1597727834139,0
15630,704374636605,0
15631,111669149874,0
15633,747324309596,1
15634,850403524712,1
15635,1408749273103,0
15640,1090921693217,0
15641,893353197595,0
15642,1305670057984,0
15643,876173328541,0
15650,850403524743,0
15653,549755813955,0
15654,644245094417,0
15659,1709396983905,1
15660,1185410973834,0
15661,60129542291,0
15662,1675037245500,0
15663,987842478132,0
15665,1108101562423,0
15668,678604832913,0
15670,627065225319,1
15673,472446402720,1
15674,128849018937,0
15675,816043786336,1
15676,25769803842,0
15677,120259084424,0
15678,1589137899586,0
15679,1606317768872,0
15681,352187318418,0
15682,1288490188968,0
15683,919123001452,0
15684,1211180777588,0
15687,549755813892,0
15689,1331439861894,0
15691,1443109011543,0
15692,1073741824061,0
15694,618475290718,0
15698,678604832773,0
15699,1228360646706,0
15700,798863917157,0
15703,120259084348,0
15705,1305670057987,0
15706,1357209665624,1
15707,1520418422969,1
15708,1005022347277,0
15709,1331439861825,0
15711,240518168697,0
15713,1675037245524,0
15715,1151051235452,1
15717,1382979469335,0
15718,1460288880687,0
15719,1340029796362,0
15720,240518168633,0
15721,343597383778,0
15722,575525617671,0
15725,1228360646753,1
15728,1563368095836,1
15729,1331439861871,0
15730,1408749273210,0
15731,1254130450527,0
15732,1030792151069,0
15733,678604832814,0
15734,111669149765,0
15736,927712935999,1
15737,506806141022,0
15738,1288490188848,0
15739,1099511627926,0
15741,1434519076950,0
15743,412316860547,0
15745,1030792151180,0
15748,1176821039257,0
15751,68719476764,0
15752,1597727834259,0
15753,360777252971,1
15754,420906795114,0
15757,678604832935,0
15758,1666447310892,0
15761,1168231104634,0
15764,8589934600,1
15766,403726925879,0
15768,1125281431620,1
15769,850403524643,0
15770,489626271814,0
15771,1434519076884,0
15772,154618822700,0
15773,592705486921,0
15775,876173328459,0
15778,300647710861,0
15779,979252543568,0
15780,154618822766,1
15783,1159641169970,0
15785,755914244199,0
15787,1194000908361,0
15789,1228360646769,0
15794,919123001503,1
15795,1537598292098,1
15796,1254130450437,1
15798,481036337276,0
15800,816043786295,0
15801,764504178815,0
15804,309237645430,0
15805,575525617743,1
15813,283467841591,1
15815,1116691497000,0
15820,807453851755,0
15823,103079215143,0
15824,695784702056,1
15826,77309411341,1
15829,1365799600211,0
15830,1305670058113,0
15832,824633720992,0
15833,85899345978,0
15835,1090921693323,0
15837,807453851717,0
15838,1185410973759,0
15840,257698037784,0
15841,103079215165,0
15842,188978561203,0
15843,730144440333,0
15844,369367187576,1
15845,841813590017,0
15852,42949673105,0
15854,644245094502,0
15855,1073741824088,1
15856,1425929142428,0
15858,558345748519,0
15859,566935683080,0
15861,1408749273196,0
15863,558345748488,0
15865,566935683137,0
15867,1460288880777,1
15869,635655159936,0
15873,755914244136,0
15874,206158430367,1
15876,292057776235,0
15879,1374389534794,0
15880,987842478123,0
15882,300647710867,0
15884,566935683188,0
15885,223338299430,1
15890,816043786253,0
15891,68719476838,0
15892,670014898272,0
15893,1623497637895,0
15895,455266533416,0
15896,446676598909,0
15897,1228360646816,1
15898,438086664351,0
15900,455266533461,0
15902,352187318329,0
15905,214748364952,0
15908,240518168715,0
15913,395136991291,0
15916,1537598292125,0
15917,1108101562471,0
15919,154618822798,0
15920,68719476786,0
15921,1597727834164,0
15923,1133871366286,1
15924,498216206393,0
15926,996432412817,0
15930,1005022347293,0
15931,1649267441701,0
15936,1657857376400,1
15937,1090921693259,0
15938,146028888131,0
15942,601295421513,0
15943,300647710741,0
15944,1133871366316,0
15945,1391569404024,0
15948,1082331758642,0
15951,747324309605,0
15957,438086664329,1
15961,953482739744,0
15962,120259084292,0
15963,1382979469481,0
15965,1675037245510,0
15967,1563368095828,0
15969,1108101562388,0
15970,292057776129,0
15971,747324309628,0
15975,1288490188969,0
15976,120259084427,0
15977,1700807049296,0
15979,1322849927281,0
15981,94489280680,0
15983,919123001385,0
15984,498216206474,0
15986,592705487015,0
15987,704374636661,0
15988,670014898318,0
15989,893353197617,0
15990,188978561163,1
15991,52,1
15993,386547056757,0
15994,1030792151124,0
15996,68719476776,0
15997,240518168737,0
16000,1477468749897,0
16002,68719476737,0
16003,1065151889478,1
16006,773094113431,0
16007,223338299519,0
16009,1468878815349,0
16011,395136991301,0
16012,798863917118,0
16013,51539607623,0
16017,481036337164,0
16020,1477468749851,0
16021,446676598896,1
16022,566935683127,0
16023,283467841607,0
16025,1262720385030,1
16026,446676598834,0
16029,455266533513,0
16032,77309411461,0
16033,8589934630,0
16034,309237645349,0
16035,60129542166,0
16037,77309411351,0
16038,85899346065,0
16039,206158430227,0
16040,152,0
16041,283467841649,0
16042,798863917174,0
16046,1185410973748,0
16047,420906795108,0
16048,1305670058129,1
16050,506806140977,0
16051,1194000908330,0
16053,1571958030475,0
16054,807453851819,0
16055,807453851825,0
16057,1451698946184,0
16058,1408749273115,1
16059,180388626438,0
16061,51539607592,1
16062,773094113355,0
16064,128849018892,0
16066,1108101562481,0
16067,867583393828,0
16068,1649267441708,0
16070,987842478113,0
16072,395136991352,0
16073,146028888125,0
16074,240518168587,0
16076,60129542276,0
16077,481036337284,0
16078,128849019008,0
16080,532575944722,1
16081,420906795154,0
16082,1116691497101,0
16084,1460288880696,1
16086,1331439861903,0
16088,1314259992748,0
16089,1073741824083,0
16090,747324309618,0
16092,214748364871,0
16093,1511828488193,0
16094,51539607604,0
16095,712964571150,1
16096,884763263093,0
16097,274877907029,1
16098,850403524710,0
16100,1297080123472,1
16101,1468878815404,0
16103,919123001502,0
16104,1228360646685,0
16105,1099511627889,0
16106,128849019020,0
16110,171798691981,0
16111,128849018934,0
16112,360777252929,0
16116,1116691496966,0
16118,309237645418,0
16119,317827579954,0
16121,1511828488338,1
16122,85899346085,0
16125,1125281431603,0
16128,206158430353,0
16129,730144440444,0
16133,1236950581277,1
16137,1065151889523,1
16139,910533066781,0
16142,360777253036,1
16143,618475290642,0
16145,670014898252,0
16148,1236950581248,1
16152,1382979469478,0
16153,25769803802,0
16154,893353197738,0
16155,171798691846,0
16156,446676598855,0
16157,1700807049374,0
16160,1314259992624,0
16163,755914244211,0
16164,154618822796,0
16165,420906795040,0
16167,377957122226,0
16170,1408749273092,1
16171,1365799600280,0
16172,8589934613,1
16175,798863917167,0
16178,1657857376306,0
16186,661424963674,0
16191,1340029796398,1
16192,1022202216502,0
16195,996432412800,1
16197,1357209665567,0
16200,472446402568,1
16202,1314259992662,1
16206,1709396983894,1
16207,231928234093,1
16208,790273982612,1
16209,34359738498,0
16210,901943132340,0
16211,163208757271,0
16214,188978561133,1
16216,1125281431624,0
16217,1614907703432,1
16218,360777253018,1
16219,128849018986,0
16221,51539607636,1
16222,1675037245526,0
16223,1537598292048,0
16224,1382979469332,0
16225,292057776231,0
16226,1554778161219,0
16227,283467841700,1
16228,163208757361,0
16229,1468878815409,0
16233,721554505819,0
16235,1494648619185,0
16237,1211180777527,0
16239,335007449103,1
16243,850403524722,0
16244,1013612281932,1
16246,1314259992654,0
16247,1571958030490,0
16248,1709396983941,1
16249,1434519076879,0
16250,747324309578,0
16251,1443109011615,0
16252,773094113430,1
16253,481036337289,0
16254,429496729633,0
16256,8589934632,0
16257,1211180777611,0
16258,403726925852,0
16259,764504178863,0
16260,979252543527,0
16261,1065151889492,1
16262,1666447310880,0
16264,94489280574,0
16267,592705486890,0
16269,962072674434,0
16272,1065151889593,1
16273,1142461300859,0
16274,64,0
16275,893353197629,0
16279,558345748582,0
16282,1546188226605,1
16284,206158430294,0
16289,412316860545,1
16291,412316860476,0
16293,1571958030460,0
16294,747324309667,1
16295,1082331758698,0
16296,317827579908,0
16298,1520418422831,0
16303,601295421501,1
16304,747324309669,0
16305,1657857376262,0
16306,1314259992715,0
16308,1417339207706,0
16310,1151051235454,1
16312,395136991240,0
16313,678604832782,0
16314,137438953544,0
16315,979252543519,1
16322,644245094456,0
16323,755914244195,1
16324,661424963588,0
16325,515396075637,0
16327,51539607586,0
16333,283467841582,0
16335,249108103215,0
16336,1013612281884,0
16337,1374389534865,1
16339,549755814068,0
16342,1554778161159,0
16343,1022202216463,0
16345,455266533498,1
16346,841813590150,0
16347,25769803839,0
16348,463856468072,0
16349,1314259992595,0
16354,1176821039202,0
16357,300647710787,0
16360,60129542271,1
16361,1348619731003,0
16362,644245094495,0
16363,223338299565,0
16364,1082331758603,0
16365,188978561178,0
16366,764504178736,0
16367,163208757332,0
16368,463856468059,0
16369,137438953540,0
16370,197568495664,0
16371,1520418422784,1
16375,171798691859,0
16376,395136991343,0
16380,377957122136,0
16381,60129542180,0
16382,670014898192,0
16383,1434519077052,0
16385,1082331758662,0
16388,1623497637934,0
16389,1133871366169,0
16392,1675037245566,0
16393,223338299483,0
16395,1408749273102,0
16401,1382979469312,0
16405,1030792151109,0
16406,369367187639,0
16407,1340029796465,0
16408,1408749273197,1
16409,790273982589,1
16414,429496729674,0
16416,1382979469385,0
16417,335007449257,0
16420,764504178850,1
16423,867583393802,0
16424,773094113324,0
16427,1460288880668,0
16429,41,1
16430,1116691496974,0
16432,386547056782,0
16433,609885356102,0
16434,85899345977,0
16435,1554778161155,0
16436,343597383843,0
16437,970662608956,0
16440,94,0
16441,412316860576,1
16444,34359738462,1
16445,1159641169946,0
16447,1340029796477,1
16448,1563368095791,1
16452,747324309570,0
16453,1254130450436,1
16454,1099511627850,0
16455,575525617763,1
16456,1357209665570,0
16463,77309411421,0
16467,661424963712,1
16469,678604832887,0
16472,1314259992650,0
16474,1451698946109,0
16476,996432412693,0
16478,652835029029,0
16481,455266533424,1
16482,927712936006,0
16483,1090921693212,0
16484,231928234056,0
16490,154618822739,0
16492,1262720385056,1
16495,541165879427,1
16496,1468878815277,0
16497,1675037245573,0
16500,377957122193,0
16502,773094113301,0
16505,231928234122,0
16506,592705486902,1
16507,910533066796,0
16508,1314259992576,0
16509,798863917212,1
16512,343597383782,0
16513,1529008357536,0
16514,335007449156,0
16515,747324309520,1
16516,1288490188853,0
16518,1460288880688,0
16519,1125281431709,0
16521,1451698946098,0
16524,618475290719,0
16526,1511828488340,0
16527,652835029030,0
16528,1073741824020,0
16529,1254130450542,0
16530,37,0
16531,627065225255,0
16532,111669149716,0
16533,300647710835,0
16534,661424963659,0
16535,206158430326,0
16536,489626271745,0
16539,1391569403986,1
16541,223338299531,0
16543,1486058684443,0
16544,146028888117,0
16545,51539607626,0
16546,249108103348,0
16547,695784702037,0
16551,94489280623,0
16552,901943132162,0
16553,1477468749871,1
16554,953482739834,1
16558,1168231104524,0
16563,962072674365,0
16564,1700807049396,0
16565,1202590843042,1
16566,300647710868,0
16569,317827580057,0
16574,893353197734,0
16575,695784702092,0
16578,1322849927200,0
16579,1314259992717,0
16581,979252543521,0
16582,1176821039190,1
16583,1554778161335,0
16585,1228360646669,0
16586,377957122198,0
16587,970662609004,0
16588,1116691497038,0
16590,876173328456,0
16591,223338299525,0
16592,1340029796379,0
16594,1391569403976,0
16595,171798691958,0
16601,807453851694,0
16603,996432412690,0
16604,94489280677,0
16608,1314259992728,0
16610,283467841608,1
16613,283467841614,0
16614,996432412744,0
16616,1133871366233,0
16618,678604832853,0
16619,180388626523,0
16620,730144440449,0
16621,644245094536,0
16622,1133871366164,0
16623,841813590041,0
16624,798863917095,0
16627,1322849927228,0
16628,111669149805,0
16630,1211180777626,0
16634,1666447310913,0
16638,1202590843009,1
16639,575525617711,0
16641,214748364895,0
16642,206158430338,0
16643,163208757295,0
16645,584115552406,0
16646,1666447310910,1
16649,1022202216474,0
16650,1606317768876,0
16651,103079215110,0
16653,1408749273190,1
16655,412316860425,0
16658,755914244124,0
16660,1391569404010,1
16663,515396075570,0
16664,927712936094,0
16668,292057776233,0
16671,369367187518,0
16673,627065225325,0
16674,919123001398,0
16675,60129542144,0
16678,678604832793,0
16679,962072674311,0
16681,549755814015,0
16684,1666447310985,0
16685,171798691861,1
16686,704374636631,0
16687,283467841661,0
16691,438086664366,1
16692,979252543557,1
16694,592705486872,0
16696,1116691497006,0
16697,369367187642,1
16698,1228360646795,0
16700,249108103309,0
16702,910533066784,0
16704,1589137899610,0
16706,1589137899689,1
16707,506806141030,0
16709,377957122075,0
16710,1460288880712,0
16713,128849018947,0
16715,1322849927320,0
16717,1417339207726,0
16719,1589137899651,0
16723,249108103315,1
16724,601295421609,0
16725,343597383681,0
16726,120259084364,0
16732,919123001500,1
16736,446676598883,0
16737,695784702072,1
16740,1657857376278,0
16742,1408749273157,0
16743,1228360646707,0
16744,1133871366306,0
16745,1022202216507,0
16746,283467841679,0
16747,1554778161201,0
16750,867583393834,0
16752,240518168614,0
16753,317827579982,0
16757,343597383691,0
16758,60129542176,0
16760,1529008357494,0
16762,1288490188919,1
16766,1460288880749,0
16767,704374636652,0
16771,1065151889505,0
16772,171798691897,0
16773,1666447310929,0
16774,403726925838,0
16775,438086664295,0
16776,429496729710,1
16778,1563368095792,0
16779,1374389534816,0
16780,163208757318,0
16781,326417514501,0
16782,1589137899625,1
16783,455266533454,0
16784,927712936005,0
16785,704374636547,0
16786,1494648619104,1
16787,721554505846,1
16788,773094113305,1
16789,111669149807,0
16790,541165879454,1
16791,584115552400,1
16795,103079215149,1
16799,403726925939,0
16800,919123001441,0
16801,1460288880666,0
16805,489626271892,0
16808,343597383685,0
16809,592705486904,0
16810,188978561201,0
16811,670014898311,0
16812,919123001427,0
16813,962072674444,0
16815,386547056641,0
16817,549755813891,0
16821,987842478148,0
16823,1408749273247,0
16825,1468878815339,0
16828,300647710849,1
16829,154618822773,0
16830,395136991389,0
16831,644245094566,0
16833,910533066828,0
16834,1279900254208,1
16835,1357209665569,0
16840,1486058684448,1
16841,807453851705,0
16842,1314259992713,0
16848,1443109011581,1
16849,326417514655,1
16850,300647710813,0
16851,721554505788,0
16852,1374389534751,0
16855,180388626456,0
16857,1520418422815,0
16860,1417339207755,0
16862,455266533387,0
16863,25769803915,0
16865,1683627180074,0
16866,1099511627815,0
16868,979252543507,0
16870,1606317768730,0
16872,34359738535,0
16873,1477468749842,0
16874,1090921693248,0
16875,970662608897,0
16876,670014898256,0
16877,1494648619038,0
16879,1520418422801,0
16881,438086664218,0
16882,755914244182,1
16884,678604832933,1
16887,103079215187,0
16888,1116691496999,1
16889,1005022347306,0
16891,1013612281902,0
16893,901943132292,0
16898,1606317768830,0
16900,94489280527,0
16902,858993459237,0
16904,1425929142462,0
16905,1185410973845,0
16906,1090921693220,0
16907,867583393821,0
16910,1468878815361,0
16911,171798691925,1
16913,833223655596,0
16914,566935683138,0
16915,180388626494,0
16916,1090921693252,0
16917,1099511627932,1
16922,730144440341,0
16923,1417339207687,0
16925,1700807049291,0
16926,1357209665604,0
16927,1314259992656,0
16930,1194000908451,1
16933,8589934667,0
16934,807453851766,0
16935,1546188226632,1
16936,300647710865,0
16937,1511828488244,0
16939,1082331758697,0
16943,34359738479,0
16944,558345748591,0
16946,352187318381,0
16948,601295421487,0
16950,970662608968,0
16952,609885356063,0
16954,987842478165,0
16959,403726925836,0
16960,1511828488237,0
16965,1700807049400,0
16966,1288490188874,0
16969,979252543647,0
16970,584115552399,0
16971,395136991377,0
16973,1340029796512,0
16975,575525617828,0
16976,970662608946,0
16977,1314259992664,0
16978,755914244237,0
16979,1159641170082,0
16980,326417514545,0
16981,635655159945,0
16982,1211180777490,0
16983,970662609044,1
16985,1090921693304,0
16986,1563368095822,1
16987,377957122187,0
16988,111669149815,0
16992,1030792151153,0
16994,42949673035,0
16995,1348619731001,0
16997,833223655459,0
16999,34359738449,0
17000,841813590163,0
17002,1013612281969,0
17004,88,1
17007,1211180777600,0
17011,489626271885,1
17012,1391569403960,0
17013,352187318322,0
17015,927712936047,0
17016,1657857376341,0
17020,1486058684543,1
17024,987842478134,0
17025,1082331758637,0
17026,1305670058077,1
17027,1382979469408,0
17029,910533066787,0
17030,420906795124,0
17031,34359738443,1
17039,128849018920,0
17040,1460288880771,1
17041,1640677507235,1
17043,1262720385145,1
17044,292057776237,1
17046,987842478139,0
17047,1657857376379,0
17048,1108101562515,1
17050,1460288880766,0
17051,987842478108,0
17052,481036337252,0
17053,438086664322,0
17055,695784701960,0
17056,1460288880718,0
17057,1503238553759,1
17058,438086664260,0
17059,1623497637959,1
17061,25769803919,0
17062,25769803826,0
17064,1142461300778,0
17065,403726925857,0
17066,180388626572,0
17069,34359738533,0
17072,1348619730960,1
17074,730144440475,0
17075,558345748498,0
17076,1013612281866,0
17077,1529008357420,0
17078,317827579928,0
17081,635655159891,0
17082,962072674408,0
17083,884763263030,1
17085,1013612282023,1
17086,1168231104577,0
17087,901943132202,0
17088,1125281431644,0
17092,635655159959,0
17093,652835029110,0
17094,1537598292040,0
17096,901943132195,0
17099,395136991312,0
17100,996432412793,0
17104,1030792151157,0
17107,1537598291995,1
17109,618475290773,0
17113,764504178694,0
17118,1340029796521,1
17120,137438953501,0
17124,1494648619178,1
17125,1700807049357,0
17127,34359738473,0
17129,1494648619053,0
17131,601295421493,0
17132,1434519076988,0
17133,309237645323,0
17134,420906795021,0
17136,1314259992702,1
17138,1382979469445,1
17139,850403524742,0
17140,292057776147,0
17141,695784701973,0
17145,214748364803,0
17146,738734374999,0
17148,1451698946147,0
17149,1683627180174,0
17151,188978561084,1
17153,1468878815344,0
17156,188978561204,0
17161,1357209665636,0
17163,1348619731050,0
17165,1365799600277,0
17167,68719476773,0
17169,807453851707,0
17170,403726925927,1
17177,197568495649,0
17178,1675037245583,0
17179,111669149792,0
17180,730144440482,0
17181,360777252965,0
17188,541165879379,1
17189,575525617705,1
17190,936302870577,0
17191,25769803869,0
17193,850403524683,0
17195,764504178860,0
17196,1322849927280,0
17197,549755813972,0
17198,764504178828,0
17203,300647710804,0
17204,1305670058043,0
17208,1305670057998,0
17211,283467841571,1
17212,712964571198,0
17215,1340029796408,1
17216,1657857376342,0
17218,180388626620,1
17220,163208757360,0
17227,403726925859,0
17228,438086664328,0
17230,1262720385104,1
17231,970662608957,0
17233,1005022347376,0
17234,489626271902,0
17235,395136991245,0
17237,1340029796470,0
17238,1305670058135,0
17241,893353197649,1
17244,472446402662,1
17245,670014898327,0
17247,103079215114,0
17249,515396075547,1
17252,128849018884,0
17254,343597383812,0
17258,317827580019,0
17259,1279900254352,1
17260,876173328521,0
17262,412316860564,0
17269,670014898338,0
17271,773094113292,0
17273,773094113306,0
17274,1683627180157,0
17276,1013612282037,0
17277,360777252876,0
17280,300647710783,0
17281,455266533497,0
17282,1125281431618,0
17283,1589137899600,0
17284,816043786388,0
17285,326417514580,0
17286,1374389534807,0
17288,592705486896,0
17290,395136991250,0
17291,498216206374,0
17292,1005022347318,0
17293,403726925864,0
17297,833223655443,0
17298,962072674338,0
17299,257698037777,0
17301,558345748517,0
17302,403726925985,1
17303,1649267441756,1
17304,1589137899629,0
17305,377957122056,1
17310,360777253029,0
17312,987842478231,0
17313,343597383722,0
17316,1254130450494,0
17318,377957122160,0
17321,962072674437,1
17322,1563368095763,0
17323,343597383755,0
17324,601295421511,0
17326,77309411428,0
17329,1348619731090,0
17333,1176821039241,1
17334,1486058684557,1
17335,472446402608,0
17338,249108103197,0
17339,1589137899669,0
17341,386547056769,0
17343,1228360646824,1
17345,1700807049398,0
17346,489626271785,0
17347,1623497638014,1
17350,1099511627887,0
17354,498216206458,0
17357,481036337229,0
17358,128849019005,0
17361,429496729621,0
17362,1649267441792,0
17363,635655159836,0
17364,1408749273160,1
17365,850403524616,1
17370,472446402654,0
17371,180388626539,0
17372,206158430344,0
17375,1254130450479,0
17376,34359738369,0
17377,377957122121,0
17378,8589934719,1
17379,171798691969,0
17381,824633721000,0
17383,1065151889484,1
17384,1202590842993,1
17385,292057776292,0
17386,8589934752,1
17388,1194000908468,0
17390,1425929142393,0
17392,1133871366288,1
17395,970662609012,0
17396,171798691971,0
17397,1348619731110,0
17399,197568495705,0
17402,257698037794,0
17403,712964571282,0
